Class,Filename,CrossEra-ID,Instrumentation,Key,Mode,Composer,CompLifetime,Country
piano_romantic,CrossEra-1448_Chopin_Prelude_No._7_in_A_major_Op._28.mp3,CrossEra-1448,piano,A,major,Chopin; Frederic,1810-1849,Poland; France
piano_romantic,CrossEra-1449_Chopin_Prelude_No._8_in_F-sharp_minor_Op._28.mp3,CrossEra-1449,piano,F#,minor,Chopin; Frederic,1810-1849,Poland; France
piano_romantic,CrossEra-1450_Chopin_Prelude_No._9_in_E_major_Op._28.mp3,CrossEra-1450,piano,E,major,Chopin; Frederic,1810-1849,Poland; France
piano_romantic,CrossEra-1451_Clara_Schumann_soires_musicales_op_6_ballade.mp3,CrossEra-1451,piano,F,major,Schumann; Clara,1819-1896,Germany
piano_romantic,CrossEra-1452_Clara_Schumann_soires_musicales_op_6_mazurka_1.mp3,CrossEra-1452,piano,G,minor,Schumann; Clara,1819-1896,Germany
piano_romantic,CrossEra-1453_Clara_Schumann_soires_musicales_op_6_mazurka_2.mp3,CrossEra-1453,piano,G,major,Schumann; Clara,1819-1896,Germany
piano_romantic,CrossEra-1454_Clara_Schumann_soires_musicales_op_6_notturno.mp3,CrossEra-1454,piano,F,major,Schumann; Clara,1819-1896,Germany
piano_romantic,CrossEra-1455_Clara_Schumann_soires_musicales_op_6_polonaise.mp3,CrossEra-1455,piano,A,minor,Schumann; Clara,1819-1896,Germany
piano_romantic,CrossEra-1456_Clara_Schumann_soires_musicales_op_6_toccatina.mp3,CrossEra-1456,piano,A,minor,Schumann; Clara,1819-1896,Germany
piano_romantic,CrossEra-1457_Clara_Schumann_sonata_in_g_minor_i_allegro.mp3,CrossEra-1457,piano,G,minor,Schumann; Clara,1819-1896,Germany
piano_romantic,CrossEra-1458_Clara_Schumann_sonata_in_g_minor_ii_adagio_con_espressione_e_ben_legato.mp3,CrossEra-1458,piano,Eb,major,Schumann; Clara,1819-1896,Germany
piano_romantic,CrossEra-1459_Clara_Schumann_sonata_in_g_minor_iii_scherzo__trio.mp3,CrossEra-1459,piano,G,major,Schumann; Clara,1819-1896,Germany
piano_romantic,CrossEra-1460_Clara_Schumann_sonata_in_g_minor_iv_rondo.mp3,CrossEra-1460,piano,G,minor,Schumann; Clara,1819-1896,Germany
piano_romantic,CrossEra-1461_Clara_Schumann_trois_romances_op_11_no_1.mp3,CrossEra-1461,piano,Eb,minor,Schumann; Clara,1819-1896,Germany
piano_romantic,CrossEra-1462_Clara_Schumann_trois_romances_op_11_no_2.mp3,CrossEra-1462,piano,G,minor,Schumann; Clara,1819-1896,Germany
piano_romantic,CrossEra-1463_Clara_Schumann_trois_romances_op_11_no_3.mp3,CrossEra-1463,piano,Ab,major,Schumann; Clara,1819-1896,Germany
piano_romantic,CrossEra-1464_Faure_impromptu_1_25.mp3,CrossEra-1464,piano,Eb,major,Faure; Gabriel,1845-1924,France
piano_romantic,CrossEra-1465_Faure_impromptu_2_31.mp3,CrossEra-1465,piano,F,major,Faure; Gabriel,1845-1924,France
piano_romantic,CrossEra-1466_Faure_impromptu_3_34.mp3,CrossEra-1466,piano,Ab,major,Faure; Gabriel,1845-1924,France
piano_romantic,CrossEra-1467_Faure_impromptu_4_91.mp3,CrossEra-1467,piano,Db,major,Faure; Gabriel,1845-1924,France
piano_romantic,CrossEra-1468_Faure_impromptu_5_102.mp3,CrossEra-1468,piano,F#,minor,Faure; Gabriel,1845-1924,France
piano_romantic,CrossEra-1469_Faure_impromptu_6_86.mp3,CrossEra-1469,piano,Db,major,Faure; Gabriel,1845-1924,France
piano_romantic,CrossEra-1470_Faure_prelude_1.mp3,CrossEra-1470,piano,Db,major,Faure; Gabriel,1845-1924,France
piano_romantic,CrossEra-1471_Faure_prelude_2.mp3,CrossEra-1471,piano,C#,minor,Faure; Gabriel,1845-1924,France
piano_romantic,CrossEra-1472_Faure_prelude_3.mp3,CrossEra-1472,piano,G,minor,Faure; Gabriel,1845-1924,France
piano_romantic,CrossEra-1473_Faure_prelude_4.mp3,CrossEra-1473,piano,F,major,Faure; Gabriel,1845-1924,France
piano_romantic,CrossEra-1474_Faure_prelude_5.mp3,CrossEra-1474,piano,D,minor,Faure; Gabriel,1845-1924,France
piano_romantic,CrossEra-1475_Faure_prelude_6.mp3,CrossEra-1475,piano,Eb,minor,Faure; Gabriel,1845-1924,France
piano_romantic,CrossEra-1476_Faure_prelude_7.mp3,CrossEra-1476,piano,A,major,Faure; Gabriel,1845-1924,France
piano_romantic,CrossEra-1477_Faure_prelude_8.mp3,CrossEra-1477,piano,C,minor,Faure; Gabriel,1845-1924,France
piano_romantic,CrossEra-1478_Faure_prelude_9.mp3,CrossEra-1478,piano,E,minor,Faure; Gabriel,1845-1924,France
piano_romantic,CrossEra-1479_Grieg_lyricpieces_book_10._op._71__no._3_puck.mp3,CrossEra-1479,piano,Eb,minor,Grieg; Edvard,1843-1907,Norway
piano_romantic,CrossEra-1480_Grieg_lyricpieces_book_10._op._71__no._7_remembrances.mp3,CrossEra-1480,piano,Eb,major,Grieg; Edvard,1843-1907,Norway
piano_romantic,CrossEra-1481_Grieg_lyricpieces_book_1_op._12__no._1_arietta.mp3,CrossEra-1481,piano,Eb,major,Grieg; Edvard,1843-1907,Norway
piano_romantic,CrossEra-1482_Grieg_lyricpieces_book_1_op._12__no._4_elves_dance.mp3,CrossEra-1482,piano,E,minor,Grieg; Edvard,1843-1907,Norway
piano_romantic,CrossEra-1483_Grieg_lyricpieces_book_1_op._12__no._5_folk_song.mp3,CrossEra-1483,piano,F#,minor,Grieg; Edvard,1843-1907,Norway
piano_romantic,CrossEra-1484_Grieg_lyricpieces_book_2_op._38__no._1_cradle_song.mp3,CrossEra-1484,piano,G,major,Grieg; Edvard,1843-1907,Norway
piano_romantic,CrossEra-1485_Grieg_lyricpieces_book_2_op._38__no._2_folk_song.mp3,CrossEra-1485,piano,E,minor,Grieg; Edvard,1843-1907,Norway
piano_romantic,CrossEra-1486_Grieg_lyricpieces_book_2_op._38__no._5_folk_dance.mp3,CrossEra-1486,piano,G,major,Grieg; Edvard,1843-1907,Norway
piano_romantic,CrossEra-1487_Grieg_lyricpieces_book_2_op._38__no._7_waltz.mp3,CrossEra-1487,piano,E,minor,Grieg; Edvard,1843-1907,Norway
piano_romantic,CrossEra-1488_Grieg_lyricpieces_book_3._op._43__no._1_butterfly.mp3,CrossEra-1488,piano,A,major,Grieg; Edvard,1843-1907,Norway
piano_romantic,CrossEra-1489_Grieg_lyricpieces_book_3._op._43__no._4_little_bird.mp3,CrossEra-1489,piano,D,minor,Grieg; Edvard,1843-1907,Norway
piano_romantic,CrossEra-1490_Grieg_lyricpieces_book_3._op._43__no._6_to_the_spring.mp3,CrossEra-1490,piano,F#,major,Grieg; Edvard,1843-1907,Norway
piano_romantic,CrossEra-1491_Grieg_lyricpieces_book_4._op._47__no._1_valse_impromptu.mp3,CrossEra-1491,piano,E,minor,Grieg; Edvard,1843-1907,Norway
piano_romantic,CrossEra-1492_Grieg_lyricpieces_book_4._op._47__no._2_album_leaf.mp3,CrossEra-1492,piano,F,major,Grieg; Edvard,1843-1907,Norway
piano_romantic,CrossEra-1493_Grieg_lyricpieces_book_4._op._47__no._3_melody.mp3,CrossEra-1493,piano,A,minor,Grieg; Edvard,1843-1907,Norway
piano_romantic,CrossEra-1494_Grieg_lyricpieces_book_4._op._47__no._4_norwegian_dance.mp3,CrossEra-1494,piano,D,major,Grieg; Edvard,1843-1907,Norway
piano_romantic,CrossEra-1495_Grieg_lyricpieces_book_5._op._54__no._1_herd_boy.mp3,CrossEra-1495,piano,G,minor,Grieg; Edvard,1843-1907,Norway
piano_romantic,CrossEra-1496_Grieg_lyricpieces_book_5._op._54__no._2_norwegian_march.mp3,CrossEra-1496,piano,C,major,Grieg; Edvard,1843-1907,Norway
piano_romantic,CrossEra-1497_Grieg_lyricpieces_book_5._op._54__no._3_march_of_the_trolls.mp3,CrossEra-1497,piano,D,minor,Grieg; Edvard,1843-1907,Norway
piano_romantic,CrossEra-1498_Grieg_lyricpieces_book_5._op._54__no._4_nocturne.mp3,CrossEra-1498,piano,C,major,Grieg; Edvard,1843-1907,Norway
piano_romantic,CrossEra-1499_Grieg_lyricpieces_book_6._op._57__no._6_nostalgia.mp3,CrossEra-1499,piano,E,minor,Grieg; Edvard,1843-1907,Norway
piano_romantic,CrossEra-1500_Grieg_lyricpieces_book_7._op._62__no._3_french_serenade.mp3,CrossEra-1500,piano,F#,minor,Grieg; Edvard,1843-1907,Norway
piano_romantic,CrossEra-1501_Grieg_lyricpieces_book_7._op._62__no._4_brooklet.mp3,CrossEra-1501,piano,H,minor,Grieg; Edvard,1843-1907,Norway
piano_romantic,CrossEra-1502_Grieg_lyricpieces_book_7._op._62__no._6_homeward.mp3,CrossEra-1502,piano,E,major,Grieg; Edvard,1843-1907,Norway
piano_romantic,CrossEra-1503_Grieg_lyricpieces_book_8._op._65__no._5_in_ballad_style.mp3,CrossEra-1503,piano,C,minor,Grieg; Edvard,1843-1907,Norway
piano_romantic,CrossEra-1504_Grieg_lyricpieces_book_8._op._65__no._6_wedding_day_at_troldhaugen.mp3,CrossEra-1504,piano,D,major,Grieg; Edvard,1843-1907,Norway
piano_romantic,CrossEra-1505_Grieg_lyricpieces_book_9._op._68__no._5_cradle_song.mp3,CrossEra-1505,piano,E,major,Grieg; Edvard,1843-1907,Norway
piano_romantic,CrossEra-1506_Liszt_adagio__allegro_molto_vivace.mp3,CrossEra-1506,piano,C,major,Liszt; Franz,1811-1886,Hungary; Germany
piano_romantic,CrossEra-1507_Liszt_adagio_molto__allegro_con_brio.mp3,CrossEra-1507,piano,C,major,Liszt; Franz,1811-1886,Hungary; Germany
piano_romantic,CrossEra-1508_Liszt_allegro_con_brio.mp3,CrossEra-1508,piano,Eb,major,Liszt; Franz,1811-1886,Hungary; Germany
piano_romantic,CrossEra-1509_Liszt_andante_cantabile_con_moto.mp3,CrossEra-1509,piano,F,major,Liszt; Franz,1811-1886,Hungary; Germany
piano_romantic,CrossEra-1510_Liszt_auf_flugeln_des_gesanges.mp3,CrossEra-1510,piano,Ab,major,Liszt; Franz,1811-1886,Hungary; Germany
piano_romantic,CrossEra-1511_Liszt_bacchanal_hulanka_merrymaking.mp3,CrossEra-1511,piano,C,major,Liszt; Franz,1811-1886,Hungary; Germany
piano_romantic,CrossEra-1512_Liszt_der_jager_abscheid.mp3,CrossEra-1512,piano,Eb,major,Liszt; Franz,1811-1886,Hungary; Germany
piano_romantic,CrossEra-1513_Liszt_die_heimkehr_narzeczony_homeward.mp3,CrossEra-1513,piano,C,minor,Liszt; Franz,1811-1886,Hungary; Germany
piano_romantic,CrossEra-1514_Liszt_die_wandelnde_glocke.mp3,CrossEra-1514,piano,G,minor,Liszt; Franz,1811-1886,Hungary; Germany
piano_romantic,CrossEra-1515_Liszt_finale_allegro_molto.mp3,CrossEra-1515,piano,Eb,major,Liszt; Franz,1811-1886,Hungary; Germany
piano_romantic,CrossEra-1516_Liszt_fruhlings_ankunft.mp3,CrossEra-1516,piano,A,major,Liszt; Franz,1811-1886,Hungary; Germany
piano_romantic,CrossEra-1517_Liszt_fruhlingslied.mp3,CrossEra-1517,piano,Bb,major,Liszt; Franz,1811-1886,Hungary; Germany
piano_romantic,CrossEra-1518_Liszt_geheimes_flustern_hier_und_dort.mp3,CrossEra-1518,piano,Db,major,Liszt; Franz,1811-1886,Hungary; Germany
piano_romantic,CrossEra-1519_Liszt_ich_hab_in_deinem_auge.mp3,CrossEra-1519,piano,Ab,major,Liszt; Franz,1811-1886,Hungary; Germany
piano_romantic,CrossEra-1520_Liszt_la_campanella.mp3,CrossEra-1520,piano,Ab,minor,Liszt; Franz,1811-1886,Hungary; Germany
piano_romantic,CrossEra-1521_Liszt_marcia_funebre_adagio_assai.mp3,CrossEra-1521,piano,C,minor,Liszt; Franz,1811-1886,Hungary; Germany
piano_romantic,CrossEra-1522_Liszt_neue_liebe.mp3,CrossEra-1522,piano,Gb,minor,Liszt; Franz,1811-1886,Hungary; Germany
piano_romantic,CrossEra-1523_Liszt_nur_wer_die_sehnsucht_kennt.mp3,CrossEra-1523,piano,G,minor,Liszt; Franz,1811-1886,Hungary; Germany
piano_romantic,CrossEra-1524_Liszt_piano_sonata_in_b_minor.mp3,CrossEra-1524,piano,B,minor,Liszt; Franz,1811-1886,Hungary; Germany
piano_romantic,CrossEra-1525_Liszt_scherzo_allegro_vivace.mp3,CrossEra-1525,piano,Eb,major,Liszt; Franz,1811-1886,Hungary; Germany
piano_romantic,CrossEra-1526_Liszt_v._mein_freuden_moja_pieszczotka_my_joys.mp3,CrossEra-1526,piano,Gb,major,Liszt; Franz,1811-1886,Hungary; Germany
piano_romantic,CrossEra-1527_Liszt_valle_dobermann.mp3,CrossEra-1527,piano,E,,Liszt; Franz,1811-1886,Hungary; Germany
piano_romantic,CrossEra-1528_Liszt_warum_willst_du_andere_fragen.mp3,CrossEra-1528,piano,Ab,major,Liszt; Franz,1811-1886,Hungary; Germany
piano_romantic,CrossEra-1529_Liszt_wasserfahrt.mp3,CrossEra-1529,piano,B,minor,Liszt; Franz,1811-1886,Hungary; Germany
piano_romantic,CrossEra-1530_Liszt_winterlied.mp3,CrossEra-1530,piano,E,minor,Liszt; Franz,1811-1886,Hungary; Germany
piano_romantic,CrossEra-1531_Mendelssohn_adagio.mp3,CrossEra-1531,piano,Eb,major,Mendelssohn-Bartholdy; Felix,1809-1847,Germany
piano_romantic,CrossEra-1532_Mendelssohn_allegro.mp3,CrossEra-1532,piano,G,minor,Mendelssohn-Bartholdy; Felix,1809-1847,Germany
piano_romantic,CrossEra-1533_Mendelssohn_allegro_con_moto.mp3,CrossEra-1533,piano,A,major,Mendelssohn-Bartholdy; Felix,1809-1847,Germany
piano_romantic,CrossEra-1534_Mendelssohn_allegro_moderato.mp3,CrossEra-1534,piano,Bb,major,Mendelssohn-Bartholdy; Felix,1809-1847,Germany
piano_romantic,CrossEra-1535_Mendelssohn_allegro_vivace.mp3,CrossEra-1535,piano,Bb,major,Mendelssohn-Bartholdy; Felix,1809-1847,Germany
piano_romantic,CrossEra-1536_Mendelssohn_andante_cantabile_e_presto_agitato_in_b_major.mp3,CrossEra-1536,piano,B,major,Mendelssohn-Bartholdy; Felix,1809-1847,Germany
piano_romantic,CrossEra-1537_Mendelssohn_andante_cantabile_in_b_flat_major.mp3,CrossEra-1537,piano,Bb,major,Mendelssohn-Bartholdy; Felix,1809-1847,Germany
piano_romantic,CrossEra-1538_Mendelssohn_andante_quasi_alegretto__allegro_molto.mp3,CrossEra-1538,piano,E,major,Mendelssohn-Bartholdy; Felix,1809-1847,Germany
piano_romantic,CrossEra-1539_Mendelssohn_capriccio_in_e_major_op.118.mp3,CrossEra-1539,piano,E,major,Mendelssohn-Bartholdy; Felix,1809-1847,Germany
piano_romantic,CrossEra-1540_Mendelssohn_capriccio_in_f_sharp_minor_5.mp3,CrossEra-1540,piano,F#,minor,Mendelssohn-Bartholdy; Felix,1809-1847,Germany
piano_romantic,CrossEra-1541_Mendelssohn_fantasia_on_the_last_rose_of_summer_15.mp3,CrossEra-1541,piano,E,major,Mendelssohn-Bartholdy; Felix,1809-1847,Germany
piano_romantic,CrossEra-1542_Mendelssohn_i._con_moto_agitato__andante.mp3,CrossEra-1542,piano,Gb,minor,Mendelssohn-Bartholdy; Felix,1809-1847,Germany
piano_romantic,CrossEra-1543_Mendelssohn_i._sanft_und_mit_empfindung.mp3,CrossEra-1543,piano,E,minor,Mendelssohn-Bartholdy; Felix,1809-1847,Germany
piano_romantic,CrossEra-1544_Mendelssohn_i__andante_con_moto__allegro_vivace.mp3,CrossEra-1544,piano,A,major,Mendelssohn-Bartholdy; Felix,1809-1847,Germany
piano_romantic,CrossEra-1545_Mendelssohn_ii__scherzo_presto.mp3,CrossEra-1545,piano,E,minor,Mendelssohn-Bartholdy; Felix,1809-1847,Germany
piano_romantic,CrossEra-1546_Mendelssohn_iii__andante.mp3,CrossEra-1546,piano,E,major,Mendelssohn-Bartholdy; Felix,1809-1847,Germany
piano_romantic,CrossEra-1547_Mendelssohn_ikraftig_und_feurig.mp3,CrossEra-1547,piano,D,major,Mendelssohn-Bartholdy; Felix,1809-1847,Germany
piano_romantic,CrossEra-1548_Mendelssohn_ipresto.mp3,CrossEra-1548,piano,Gb,minor,Mendelssohn-Bartholdy; Felix,1809-1847,Germany
piano_romantic,CrossEra-1549_Mendelssohn_mit_heftiger_bewegung.mp3,CrossEra-1549,piano,B,minor,Mendelssohn-Bartholdy; Felix,1809-1847,Germany
piano_romantic,CrossEra-1550_Mendelssohn_prelude_1827.mp3,CrossEra-1550,piano,E,minor,Mendelssohn-Bartholdy; Felix,1809-1847,Germany
piano_romantic,CrossEra-1551_Mendelssohn_presto.mp3,CrossEra-1551,piano,G,minor,Mendelssohn-Bartholdy; Felix,1809-1847,Germany
piano_romantic,CrossEra-1552_Mendelssohn_presto_agitato_in_g_minor.mp3,CrossEra-1552,piano,G,minor,Mendelssohn-Bartholdy; Felix,1809-1847,Germany
piano_romantic,CrossEra-1553_Mendelssohn_rondo_capriccioso_in_e_major_14.mp3,CrossEra-1553,piano,E,major,Mendelssohn-Bartholdy; Felix,1809-1847,Germany
piano_romantic,CrossEra-1554_Mendelssohn_scherzo_a_capriccio_in_f_sharp_minor.mp3,CrossEra-1554,piano,F#,minor,Mendelssohn-Bartholdy; Felix,1809-1847,Germany
piano_romantic,CrossEra-1555_Mendelssohn_scherzo_allegro_non_troppo.mp3,CrossEra-1555,piano,Bb,minor,Mendelssohn-Bartholdy; Felix,1809-1847,Germany
piano_romantic,CrossEra-1556_Mendelssohn_schnell_und_beweglich.mp3,CrossEra-1556,piano,A,major,Mendelssohn-Bartholdy; Felix,1809-1847,Germany
piano_romantic,CrossEra-1557_Mendelssohn_sonata_movement_in_b_flat_minor.mp3,CrossEra-1557,piano,Bb,minor,Mendelssohn-Bartholdy; Felix,1809-1847,Germany
piano_romantic,CrossEra-1558_Mendelssohn_v._fuga__ernst_und_mit_steigender_lebhaftigkeit.mp3,CrossEra-1558,piano,A,major,Mendelssohn-Bartholdy; Felix,1809-1847,Germany
piano_romantic,CrossEra-1559_Mendelssohn_variations_in_b_flat_major_83.mp3,CrossEra-1559,piano,Bb,major,Mendelssohn-Bartholdy; Felix,1809-1847,Germany
piano_romantic,CrossEra-1560_Mendelssohn_variations_in_e_flat_major_op.14.mp3,CrossEra-1560,piano,Eb,major,Mendelssohn-Bartholdy; Felix,1809-1847,Germany
piano_romantic,CrossEra-1561_Schumann_Sonata_1_aria.mp3,CrossEra-1561,piano,A,major,Schumann; Robert,1810-1856,Germany
piano_romantic,CrossEra-1562_Schumann_Sonata_1_finale_allegro_un_poco_maestoso.mp3,CrossEra-1562,piano,F#,major,Schumann; Robert,1810-1856,Germany
piano_romantic,CrossEra-1563_Schumann_Sonata_1_introduzione_un_poco_adagio__allegro_vivace.mp3,CrossEra-1563,piano,F#,minor,Schumann; Robert,1810-1856,Germany
piano_romantic,CrossEra-1564_Schumann_Sonata_1_scherzo_allegrissimo__intermezzo_lento.mp3,CrossEra-1564,piano,F#,minor,Schumann; Robert,1810-1856,Germany
piano_romantic,CrossEra-1565_Schumann_Sonata_3_allegro.mp3,CrossEra-1565,piano,F,minor,Schumann; Robert,1810-1856,Germany
piano_romantic,CrossEra-1566_Schumann_Sonata_3_prestissimo_possibile.mp3,CrossEra-1566,piano,F,major,Schumann; Robert,1810-1856,Germany
piano_romantic,CrossEra-1567_Schumann_Sonata_3_quasi_variazioni_andantino_de_clara_wieck.mp3,CrossEra-1567,piano,F,minor,Schumann; Robert,1810-1856,Germany
piano_romantic,CrossEra-1568_Schumann_Sonata_3_scherzo.mp3,CrossEra-1568,piano,Db,major,Schumann; Robert,1810-1856,Germany
piano_romantic,CrossEra-1569_Schumann_arabeske_in_c_major_op18.mp3,CrossEra-1569,piano,C,major,Schumann; Robert,1810-1856,Germany
piano_romantic,CrossEra-1570_Schumann_kinderszenen_op._15am_camin.mp3,CrossEra-1570,piano,F,major,Schumann; Robert,1810-1856,Germany
piano_romantic,CrossEra-1571_Schumann_kinderszenen_op._15bittendes_kind.mp3,CrossEra-1571,piano,A,major,Schumann; Robert,1810-1856,Germany
piano_romantic,CrossEra-1572_Schumann_kinderszenen_op._15curiose_geschichten.mp3,CrossEra-1572,piano,D,major,Schumann; Robert,1810-1856,Germany
piano_romantic,CrossEra-1573_Schumann_kinderszenen_op._15der_dichter_spricht.mp3,CrossEra-1573,piano,G,major,Schumann; Robert,1810-1856,Germany
piano_romantic,CrossEra-1574_Schumann_kinderszenen_op._15fast_zu_ernst.mp3,CrossEra-1574,piano,G#,minor,Schumann; Robert,1810-1856,Germany
piano_romantic,CrossEra-1575_Schumann_kinderszenen_op._15frchtenmachen.mp3,CrossEra-1575,piano,G,major,Schumann; Robert,1810-1856,Germany
piano_romantic,CrossEra-1576_Schumann_kinderszenen_op._15glckes_genug.mp3,CrossEra-1576,piano,D,major,Schumann; Robert,1810-1856,Germany
piano_romantic,CrossEra-1577_Schumann_kinderszenen_op._15haschemann.mp3,CrossEra-1577,piano,H,minor,Schumann; Robert,1810-1856,Germany
piano_romantic,CrossEra-1578_Schumann_kinderszenen_op._15kind_im_einschlummern.mp3,CrossEra-1578,piano,A,minor,Schumann; Robert,1810-1856,Germany
piano_romantic,CrossEra-1579_Schumann_kinderszenen_op._15ritter_vom_steckenpferd.mp3,CrossEra-1579,piano,C,major,Schumann; Robert,1810-1856,Germany
piano_romantic,CrossEra-1580_Schumann_kinderszenen_op._15trumerei.mp3,CrossEra-1580,piano,F,major,Schumann; Robert,1810-1856,Germany
piano_romantic,CrossEra-1581_Schumann_kinderszenen_op._15von_fremden_lndern_und_menschen.mp3,CrossEra-1581,piano,G,major,Schumann; Robert,1810-1856,Germany
piano_romantic,CrossEra-1582_Schumann_kinderszenen_op._15wichtige_begebenheit.mp3,CrossEra-1582,piano,A,major,Schumann; Robert,1810-1856,Germany
piano_romantic,CrossEra-1583_Schumann_sonata_no.2_in_g_minor_op.22_andantino_getragen.mp3,CrossEra-1583,piano,C,major,Schumann; Robert,1810-1856,Germany
piano_romantic,CrossEra-1584_Schumann_sonata_no.2_in_g_minor_op.22_rondo_presto.mp3,CrossEra-1584,piano,G,minor,Schumann; Robert,1810-1856,Germany
piano_romantic,CrossEra-1585_Schumann_sonata_no.2_in_g_minor_op.22_scherzo_sehr_rasch_und_markiert.mp3,CrossEra-1585,piano,G,minor,Schumann; Robert,1810-1856,Germany
piano_romantic,CrossEra-1586_Schumann_sonata_no.2_in_g_minor_op.22_so_rasch_wie_mglich.mp3,CrossEra-1586,piano,G,minor,Schumann; Robert,1810-1856,Germany
piano_romantic,CrossEra-1587_Tchaikovsky_deux_morceaux_op._10__1_nocturne_in_f_major.mp3,CrossEra-1587,piano,F,major,Tchaikovsky; Peter Iljitsch,1840-1893,Russia
piano_romantic,CrossEra-1588_Tchaikovsky_deux_morceaux_op._10__2_humoresque_in_g_major.mp3,CrossEra-1588,piano,G,major,Tchaikovsky; Peter Iljitsch,1840-1893,Russia
piano_romantic,CrossEra-1589_Tchaikovsky_dumka_op._59_sene_rustique_russe.mp3,CrossEra-1589,piano,C,minor,Tchaikovsky; Peter Iljitsch,1840-1893,Russia
piano_romantic,CrossEra-1590_Tchaikovsky_marche_slave_op._31_trans._tchaikovsky_moderato.mp3,CrossEra-1590,piano,Bb,major,Tchaikovsky; Peter Iljitsch,1840-1893,Russia
piano_romantic,CrossEra-1591_Tchaikovsky_romance_in_f_minor_op._5.mp3,CrossEra-1591,piano,F,minor,Tchaikovsky; Peter Iljitsch,1840-1893,Russia
piano_romantic,CrossEra-1592_Tchaikovsky_six_morceaux_op._19__1_reverie_du_soir_in_g_minor.mp3,CrossEra-1592,piano,G,minor,Tchaikovsky; Peter Iljitsch,1840-1893,Russia
piano_romantic,CrossEra-1593_Tchaikovsky_six_morceaux_op._19__2_scherzo_humoristique.mp3,CrossEra-1593,piano,D,major,Tchaikovsky; Peter Iljitsch,1840-1893,Russia
piano_romantic,CrossEra-1594_Tchaikovsky_six_morceaux_op._19__3_feuillet_dalbum_in_d_major.mp3,CrossEra-1594,piano,D,major,Tchaikovsky; Peter Iljitsch,1840-1893,Russia
piano_romantic,CrossEra-1595_Tchaikovsky_six_morceaux_op._19__4_nocturne_in_c_sharp_minor.mp3,CrossEra-1595,piano,C#,minor,Tchaikovsky; Peter Iljitsch,1840-1893,Russia
piano_romantic,CrossEra-1596_Tchaikovsky_six_morceaux_op._19__5_capriccioso_in_b_flat_major.mp3,CrossEra-1596,piano,Bb,major,Tchaikovsky; Peter Iljitsch,1840-1893,Russia
piano_romantic,CrossEra-1597_Tchaikovsky_six_morceaux_op._19__6_theme_originale_et_variations_in_f_major.mp3,CrossEra-1597,piano,F,major,Tchaikovsky; Peter Iljitsch,1840-1893,Russia
piano_romantic,CrossEra-1598_Tchaikovsky_three_song_transcriptions_op._16__1_cradle_song_andantino.mp3,CrossEra-1598,piano,B,major,Tchaikovsky; Peter Iljitsch,1840-1893,Russia
piano_romantic,CrossEra-1599_Tchaikovsky_three_song_transcriptions_op._16__2_o_sing_that_song_allegro_moderato.mp3,CrossEra-1599,piano,G,major,Tchaikovsky; Peter Iljitsch,1840-1893,Russia
piano_romantic,CrossEra-1600_Tchaikovsky_three_song_transcriptions_op._16__3_thy_radiant_image_allegretto.mp3,CrossEra-1600,piano,A,major,Tchaikovsky; Peter Iljitsch,1840-1893,Russia
orchestra_addon,CrossEra-1601_Bach_CPE_sinfonia_in_a_major_wq._182_no._4.mp3,CrossEra-1601,orchestra,,,Bach; Carl Philipp Emanuel,1714-1788,Germany
orchestra_addon,CrossEra-1602_Bach_CPE_sinfonia_in_b_flat_major_wq._182_no._2.mp3,CrossEra-1602,orchestra,,,Bach; Carl Philipp Emanuel,1714-1788,Germany
orchestra_addon,CrossEra-1603_Bach_CPE_sinfonia_in_b_minor_wq._182_no._5.mp3,CrossEra-1603,orchestra,,,Bach; Carl Philipp Emanuel,1714-1788,Germany
orchestra_addon,CrossEra-1604_Bach_CPE_sinfonia_in_c_major_wq._182_no._3.mp3,CrossEra-1604,orchestra,,,Bach; Carl Philipp Emanuel,1714-1788,Germany
orchestra_addon,CrossEra-1605_Bach_CPE_sinfonia_in_e_major_wq._182_no._6.mp3,CrossEra-1605,orchestra,,,Bach; Carl Philipp Emanuel,1714-1788,Germany
orchestra_addon,CrossEra-1606_Bach_CPE_sinfonia_in_g_major_wq._182_no._1.mp3,CrossEra-1606,orchestra,,,Bach; Carl Philipp Emanuel,1714-1788,Germany
orchestra_addon,CrossEra-1607_Beethoven_egmont_overture_op.84.mp3,CrossEra-1607,orchestra,,,Beethoven; Ludwig van,1770-1827,Germany; Austria
orchestra_addon,CrossEra-1608_beethoven_no002_01_adagio_molto__allegro_con_brio.mp3,CrossEra-1608,orchestra,,,Beethoven; Ludwig van,1770-1827,Germany; Austria
orchestra_addon,CrossEra-1609_beethoven_no002_02_larghetto.mp3,CrossEra-1609,orchestra,,,Beethoven; Ludwig van,1770-1827,Germany; Austria
orchestra_addon,CrossEra-1610_beethoven_no002_03_scherzo__allegro.mp3,CrossEra-1610,orchestra,,,Beethoven; Ludwig van,1770-1827,Germany; Austria
orchestra_addon,CrossEra-1611_beethoven_no002_04_allegro_molto.mp3,CrossEra-1611,orchestra,,,Beethoven; Ludwig van,1770-1827,Germany; Austria
orchestra_addon,CrossEra-1612_Beethoven_overt_consecration_of_the_house.mp3,CrossEra-1612,orchestra,,,Beethoven; Ludwig van,1770-1827,Germany; Austria
orchestra_addon,CrossEra-1613_Beethoven_overt_coriolanus.mp3,CrossEra-1613,orchestra,,,Beethoven; Ludwig van,1770-1827,Germany; Austria
